# gaia_id               instrument   name                   type      feh0                   e_feh0   n0      feh1                   e_feh1   n1     feh                    e_feh   shift   source       ra_gaia              dec_gaia              ogle_id   monson_id   ID_ASAS         use      use_id          keep   oo_class   Nep   period     totamp   A1      A2      A3      A1_e    A2_e    A3_e    phi1     phi2    phi3     phi1_e   phi2_e   phi3_e   phi21     phi21_e   phi31   phi31_e   meanmag   meanmag_e   cost     phcov   phcov2   snr      Npt   order   minmax  
  5769986338215537280   DuPont       RV_Oct                 RRab      -1.66                  0.07     29.0    -1.67                  0.1      18.0   -1.6649999618530273    0.1     0.0     For2011      206.63074208528943   -84.40170794711631    NaN       RVOct       134632-8424.1   monson   RVOct           1.0    2.0        273   0.57117    0.753    0.24    0.129   0.086   0.002   0.002   0.002   -0.005   2.741   -0.601   0.008    0.016    0.021    9.0333    0.0233    5.696   0.034     10.349    0.001       0.029    0.959   0.906    831.8    273   8       0.759   
  5769986338215537280   DuPont       RV_Oct                 RRab      -1.5                   0.1      43.0    -1.5                   0.08     25.0   -1.5                   0.1     0.0     For2011      206.63074208528943   -84.40170794711631    NaN       RVOct       134632-8424.1   monson   RVOct           1.0    2.0        273   0.57117    0.753    0.24    0.129   0.086   0.002   0.002   0.002   -0.005   2.741   -0.601   0.008    0.016    0.021    9.0333    0.0233    5.696   0.034     10.349    0.001       0.029    0.959   0.906    831.8    273   8       0.759   
  5769986338215537280   DuPont       RV_Oct                 RRab      -1.42                  0.1      54.0    -1.41                  0.12     19.0   -1.4149999618530273    0.1     0.0     For2011      206.63074208528943   -84.40170794711631    NaN       RVOct       134632-8424.1   monson   RVOct           1.0    2.0        273   0.57117    0.753    0.24    0.129   0.086   0.002   0.002   0.002   -0.005   2.741   -0.601   0.008    0.016    0.021    9.0333    0.0233    5.696   0.034     10.349    0.001       0.029    0.959   0.906    831.8    273   8       0.759   
  5769986338215537280   DuPont       RV_Oct                 RRab      -1.53                  0.13     63.0    -1.52                  0.11     21.0   -1.524999976158142     0.1     0.0     For2011      206.63074208528943   -84.40170794711631    NaN       RVOct       134632-8424.1   monson   RVOct           1.0    2.0        273   0.57117    0.753    0.24    0.129   0.086   0.002   0.002   0.002   -0.005   2.741   -0.601   0.008    0.016    0.021    9.0333    0.0233    5.696   0.034     10.349    0.001       0.029    0.959   0.906    831.8    273   8       0.759   
  5769986338215537280   DuPont       RV_Oct                 RRab      -1.58                  0.09     33.0    -1.59                  0.11     23.0   -1.5850000381469727    0.1     0.0     For2011      206.63074208528943   -84.40170794711631    NaN       RVOct       134632-8424.1   monson   RVOct           1.0    2.0        273   0.57117    0.753    0.24    0.129   0.086   0.002   0.002   0.002   -0.005   2.741   -0.601   0.008    0.016    0.021    9.0333    0.0233    5.696   0.034     10.349    0.001       0.029    0.959   0.906    831.8    273   8       0.759   
  5769986338215537280   DuPont       RV_Oct                 RRab      -1.57                  0.09     67.0    -1.57                  0.09     19.0   -1.5700000524520874    0.1     0.0     For2011      206.63074208528943   -84.40170794711631    NaN       RVOct       134632-8424.1   monson   RVOct           1.0    2.0        273   0.57117    0.753    0.24    0.129   0.086   0.002   0.002   0.002   -0.005   2.741   -0.601   0.008    0.016    0.021    9.0333    0.0233    5.696   0.034     10.349    0.001       0.029    0.959   0.906    831.8    273   8       0.759   
  5769986338215537280   DuPont       RV_Oct                 RRab      -1.64                  0.11     38.0    -1.63                  0.09     14.0   -1.6349999904632568    0.1     0.0     For2011      206.63074208528943   -84.40170794711631    NaN       RVOct       134632-8424.1   monson   RVOct           1.0    2.0        273   0.57117    0.753    0.24    0.129   0.086   0.002   0.002   0.002   -0.005   2.741   -0.601   0.008    0.016    0.021    9.0333    0.0233    5.696   0.034     10.349    0.001       0.029    0.959   0.906    831.8    273   8       0.759   
  5769986338215537280   DuPont       RV_Oct                 RRab      -1.5                   0.11     70.0    -1.49                  0.12     19.0   -1.4950000047683716    0.1     0.0     For2011      206.63074208528943   -84.40170794711631    NaN       RVOct       134632-8424.1   monson   RVOct           1.0    2.0        273   0.57117    0.753    0.24    0.129   0.086   0.002   0.002   0.002   -0.005   2.741   -0.601   0.008    0.016    0.021    9.0333    0.0233    5.696   0.034     10.349    0.001       0.029    0.959   0.906    831.8    273   8       0.759   
  5769986338215537280   DuPont       RV_Oct                 RRab      -1.57                  0.1      46.0    -1.58                  0.13     25.0   -1.5750000476837158    0.1     0.0     For2011      206.63074208528943   -84.40170794711631    NaN       RVOct       134632-8424.1   monson   RVOct           1.0    2.0        273   0.57117    0.753    0.24    0.129   0.086   0.002   0.002   0.002   -0.005   2.741   -0.601   0.008    0.016    0.021    9.0333    0.0233    5.696   0.034     10.349    0.001       0.029    0.959   0.906    831.8    273   8       0.759   
  5769986338215537280   DuPont       RV_Oct                 RRab      -1.44                  0.1      99.0    -1.44                  0.11     37.0   -1.440000057220459     0.1     0.0     For2011      206.63074208528943   -84.40170794711631    NaN       RVOct       134632-8424.1   monson   RVOct           1.0    2.0        273   0.57117    0.753    0.24    0.129   0.086   0.002   0.002   0.002   -0.005   2.741   -0.601   0.008    0.016    0.021    9.0333    0.0233    5.696   0.034     10.349    0.001       0.029    0.959   0.906    831.8    273   8       0.759   
  6526559499016401408   UVES         RV_Phe                 RRab      -1.565999984741211     0.124    52.0    -1.566999912261963     0.084    21.0   -1.566499948501587     0.102   0.0     Crestani21   352.1313386461932    -47.45368091553706    NaN       NaN         232831-4727.2   asas     232831-4727.2   1.0    1.0        170   0.596407   0.426    0.15    0.069   0.049   0.004   0.004   0.004   -0.001   2.827   -0.427   0.024    0.057    0.08     9.1123    0.0764    5.859   0.113     11.379    0.003       0.0658   0.974   0.975    198.3    170   5       0.5     
  80556926295542528     DuPont       RW_Ari                 RRc       -1.879000186920166     0.123    31.0    -1.880000114440918     0.098    16.0   -1.879500150680542     0.138   0.0     Crestani21   34.0154778867094     17.532985509403357    NaN       NaN         021605+1732.0   asas     021605+1732.0   1.0    ""         105   0.354308   0.105    0.047   0.008   0.001   0.001   0.001   0.0     0.007    4.586   1.502    0.014    0.088    1.466    10.854    0.0908    7.763   1.496     10.976    0.0         0.0391   0.963   0.961    40.3     105   3       0.206   
  5815008831122635520   DuPont       RW_TrA                 RRab      0.08099985122680664    0.195    234.0   0.08099985122680664    0.201    27.0   0.08099985122680664    0.138   0.0     Crestani21   255.1944617709884    -66.66392297165257    NaN       NaN         170047-6639.8   asas     170047-6639.8   1.0    1.0        165   0.374038   0.456    0.156   0.089   0.044   0.004   0.004   0.005   -0.006   3.025   -0.086   0.029    0.048    0.097    9.3206    0.0719    6.215   0.137     10.613    0.003       0.0756   0.962   0.963    188.0    165   6       0.509   
  5815008831122635520   DuPont       RW_TrA                 RRab      0.17399978637695312    0.194    197.0   0.17600011825561523    0.215    29.0   0.17499995231628418    0.138   0.0     Crestani21   255.1944617709884    -66.66392297165257    NaN       NaN         170047-6639.8   asas     170047-6639.8   1.0    1.0        165   0.374038   0.456    0.156   0.089   0.044   0.004   0.004   0.005   -0.006   3.025   -0.086   0.029    0.048    0.097    9.3206    0.0719    6.215   0.137     10.613    0.003       0.0756   0.962   0.963    188.0    165   6       0.509   
  2373827054405340800   UVES         RX_Cet                 RRab-BL   -1.5329999923706055    0.096    68.0    -1.5320000648498535    0.117    21.0   -1.5325000286102295    0.102   0.0     Crestani21   8.409383626677695    -15.487700119396042   NaN       NaN         003338-1529.2   asas     003338-1529.2   1.0    1.0        124   0.573737   0.388    0.167   0.054   0.033   0.006   0.006   0.006   -0.007   2.78    -0.089   0.037    0.119    0.186    9.0762    0.1385    6.214   0.236     10.933    0.004       0.0855   0.96    0.941    111.7    124   4       0.518   
  2981136563930816128   SALT         RX_Eri                 RRab      -1.566999912261963     0.195    68.0    -1.565999984741211     0.203    23.0   -1.566499948501587     0.056   0.0     Crestani21   72.43447804636894    -15.741221280014509   NaN       RXEri       044944-1544.5   monson   RXEri           1.0    1.0        627   0.587245   0.578    0.189   0.1     0.067   0.001   0.001   0.001   0.0      2.901   -0.308   0.006    0.012    0.018    9.1828    0.0168    5.974   0.025     9.13      0.001       0.042    0.95    0.802    1237.7   627   8       0.594   
  2981136563930816128   SALT         RX_Eri                 RRab      -1.4539999961853027    0.129    54.0    -1.4539999961853027    0.128    26.0   -1.4539999961853027    0.056   0.0     Crestani21   72.43447804636894    -15.741221280014509   NaN       RXEri       044944-1544.5   monson   RXEri           1.0    1.0        627   0.587245   0.578    0.189   0.1     0.067   0.001   0.001   0.001   0.0      2.901   -0.308   0.006    0.012    0.018    9.1828    0.0168    5.974   0.025     9.13      0.001       0.042    0.95    0.802    1237.7   627   8       0.594   
  5032510629236996608   XShooter     SSS_J005236.6-290129   RRab      -1.885000228881836     0.211    30.0    -1.8839998245239258    0.155    13.0   -1.8845000267028809    0.197   0.0     Crestani21   13.152873072505384   -29.024541510945774   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  5026371849661393664   XShooter     SSS_J010345.7-342529   RRab      -1.563000202178955     0.198    39.0    -1.561999797821045     0.224    20.0   -1.5625                0.197   0.0     Crestani21   15.940613265563877   -34.42434140707251    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  5014374081858244608   XShooter     SSS_J012337.7-342459   RRab      -1.8590002059936523    0.167    32.0    -1.8590002059936523    0.148    17.0   -1.8590002059936523    0.197   0.0     Crestani21   20.907452658760445   -34.415892094719354   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  5017575447402248448   XShooter     SSS_J015824.3-340523   RRab      -1.6389999389648438    0.208    45.0    -1.6380000114440918    0.187    17.0   -1.6384999752044678    0.197   0.0     Crestani21   29.601004785524744   -34.090278655591156   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  5021251939406192128   XShooter     SSS_J020037.6-290227   RRab      -1.813000202178955     0.157    14.0    -1.815000057220459     0.144    12.0   -1.814000129699707     0.197   0.0     Crestani21   30.15681702686392    -29.040908473266747   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  5058670205589426432   DuPont       SSS_J030534.6-311607   RRab-BL   -1.4489998817443848    0.179    47.0    -1.4489998817443848    0.205    16.0   -1.4489998817443848    0.138   0.0     Crestani21   46.39420181519561    -31.268748127398162   NaN       NaN         030534-3116.1   asas     030534-3116.1   0.0    1.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  5058670205589426432   DuPont       SSS_J030534.6-311607   RRab-BL   -1.3940000534057617    0.158    40.0    -1.3940000534057617    0.119    12.0   -1.3940000534057617    0.138   0.0     Crestani21   46.39420181519561    -31.268748127398162   NaN       NaN         030534-3116.1   asas     030534-3116.1   0.0    1.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  4854226777298797952   XShooter     SSS_J031839.0-375351   RRab      -1.6009998321533203    0.143    38.0    -1.6020002365112305    0.107    16.0   -1.6015000343322754    0.197   0.0     Crestani21   49.66263612442739    -37.897563618633036   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  4842417330925892608   XShooter     SSS_J040329.5-405339   RRab      -1.5900001525878906    0.158    40.0    -1.5900001525878906    0.164    12.0   -1.5900001525878906    0.197   0.0     Crestani21   60.87266259597044    -40.89408410091037    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  4870497075488741888   XShooter     SSS_J041604.6-334105   RRab      -2.4850001335144043    0.184    12.0    -2.486999988555908     0.014    2.0    -2.4860000610351562    0.197   0.0     Crestani21   64.01918151407337    -33.68479318608022    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  2973954279102006656   XShooter     SSS_J044721.7-212949   RRab      -1.6620001792907715    0.19     26.0    -1.6630001068115234    0.166    18.0   -1.6625001430511475    0.197   0.0     Crestani21   71.84059621012352    -21.496979494758282   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6309626679485732608   UVES         SSS_J144744.3-162313   RRab      -2.0960001945495605    0.098    22.0    -2.0970001220703125    0.213    7.0    -2.0965001583099365    0.102   0.0     Crestani21   221.93465906827666   -16.38725220915794    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6677541412082758144   XShooter     SSS_J205126.3-413741   RRc       -2.4000000953674316    0.232    17.0    -2.4000000953674316    0.269    3.0    -2.4000000953674316    0.197   0.0     Crestani21   312.85861803285906   -41.628390948842686   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6484572104886495872   XShooter     SSS_J205216.8-440705   RRab      -1.4640002250671387    0.241    28.0    -1.4660000801086426    0.135    15.0   -1.4650001525878906    0.197   0.0     Crestani21   313.0700799013736    -44.11847956726399    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6625215584995450624   DuPont       SSS_J221555.8-252237   RRab-BL   -1.4770002365112305    0.146    49.0    -1.4749999046325684    0.13     21.0   -1.4760000705718994    0.138   0.0     Crestani21   333.98229554678784   -25.377254403109      NaN       NaN         221556-2522.6   asas     221556-2522.6   0.0    1.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6625215584995450624   DuPont       SSS_J221555.8-252237   RRab-BL   -1.74399995803833      0.162    73.0    -1.7430000305175781    0.153    26.0   -1.743499994277954     0.138   0.0     Crestani21   333.98229554678784   -25.377254403109      NaN       NaN         221556-2522.6   asas     221556-2522.6   0.0    1.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  2383252342956243328   XShooter     SSS_J230643.3-250626   RRab      -1.4590001106262207    0.211    43.0    -1.4590001106262207    0.253    18.0   -1.4590001106262207    0.197   0.0     Crestani21   346.6810471232302    -25.107035815294907   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6539269990871163392   XShooter     SSS_J230755.2-472541   RRab      -1.7839999198913574    0.119    9.0     -1.7829999923706055    0.234    6.0    -1.7834999561309814    0.197   0.0     Crestani21   346.97994755885554   -47.42804301343635    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6529664829085975808   XShooter     SSS_J232301.3-444032   RRab      -1.8720002174377441    0.134    39.0    -1.8720002174377441    0.151    11.0   -1.8720002174377441    0.197   0.0     Crestani21   350.7562317629677    -44.67507129279497    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  6589892159047076096   UVES         SS_Gru                 RRab      -2.374000072479248     0.099    20.0    -2.375                 0.133    10.0   -2.374500036239624     0.102   0.0     Crestani21   322.0262177132598    -37.15991245731314    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3797319369672686592   DuPont       SS_Leo                 RRab      -1.93                  0.2      92.0    -1.89                  0.14     22.0   -1.91                  0.047   0.0     Chadid2017   173.4769472091272    -0.03345200498528343  NaN       NaN         113355-0002.0   asas     113355-0002.0   1.0    2.0        242   0.626335   0.727    0.236   0.122   0.081   0.002   0.002   0.002   -0.0     2.715   -0.633   0.01     0.019    0.03     8.9984    0.0272    5.65    0.043     10.572    0.002       0.0374   0.979   0.974    639.5    242   8       0.772   
  3797319369672686592   DuPont       SS_Leo                 RRab      -1.88                  0.17     87.0    -1.82                  0.13     22.0   -1.85                  0.047   0.0     Chadid2017   173.4769472091272    -0.03345200498528343  NaN       NaN         113355-0002.0   asas     113355-0002.0   1.0    2.0        242   0.626335   0.727    0.236   0.122   0.081   0.002   0.002   0.002   -0.0     2.715   -0.633   0.01     0.019    0.03     8.9984    0.0272    5.65    0.043     10.572    0.002       0.0374   0.979   0.974    639.5    242   8       0.772   
  3797319369672686592   DuPont       SS_Leo                 RRab      -1.89                  0.14     114.0   -1.86                  0.19     27.0   -1.875                 0.047   0.0     Chadid2017   173.4769472091272    -0.03345200498528343  NaN       NaN         113355-0002.0   asas     113355-0002.0   1.0    2.0        242   0.626335   0.727    0.236   0.122   0.081   0.002   0.002   0.002   -0.0     2.715   -0.633   0.01     0.019    0.03     8.9984    0.0272    5.65    0.043     10.572    0.002       0.0374   0.979   0.974    639.5    242   8       0.772   
  3797319369672686592   DuPont       SS_Leo                 RRab      -1.87                  0.12     113.0   -1.86                  0.15     28.0   -1.8650000000000002    0.047   0.0     Chadid2017   173.4769472091272    -0.03345200498528343  NaN       NaN         113355-0002.0   asas     113355-0002.0   1.0    2.0        242   0.626335   0.727    0.236   0.122   0.081   0.002   0.002   0.002   -0.0     2.715   -0.633   0.01     0.019    0.03     8.9984    0.0272    5.65    0.043     10.572    0.002       0.0374   0.979   0.974    639.5    242   8       0.772   
  1453674738379109760   HARPSN       ST_CVn                 RRc       -1.4600000381469727    0.139    61.0    -1.4590001106262207    0.122    23.0   -1.4595000743865967    0.17    0.0     Crestani21   209.39182737713304   29.85792648835402     NaN       STCVn       NaN             monson   STCVn           1.0    ""         165   0.329045   0.27     0.133   0.012   0.007   0.0     0.0     0.0     0.006    2.91    1.326    0.003    0.042    0.05     9.1801    0.0448    7.59    0.049     10.952    0.0         0.0065   0.922   0.601    406.0    165   5       0.293   
  3915998558830693888   DuPont       ST_Leo                 RRab      -1.41                  0.17     130.0   -1.34                  0.24     30.0   -1.375                 0.047   0.0     Chadid2017   174.63612463584928   10.561435918418807    NaN       NaN         113833+1033.7   asas     113833+1033.7   1.0    1.0        175   0.477983   0.92     0.263   0.143   0.112   0.004   0.003   0.004   -0.002   2.554   -0.834   0.014    0.026    0.03     8.8411    0.0356    5.455   0.051     11.105    0.003       0.051    0.937   0.951    499.5    175   8       0.879   
  3915998558830693888   DuPont       ST_Leo                 RRab      -1.29                  0.15     122.0   -1.26                  0.17     30.0   -1.275                 0.047   0.0     Chadid2017   174.63612463584928   10.561435918418807    NaN       NaN         113833+1033.7   asas     113833+1033.7   1.0    1.0        175   0.477983   0.92     0.263   0.143   0.112   0.004   0.003   0.004   -0.002   2.554   -0.834   0.014    0.026    0.03     8.8411    0.0356    5.455   0.051     11.105    0.003       0.051    0.937   0.951    499.5    175   8       0.879   
  3915998558830693888   DuPont       ST_Leo                 RRab      -1.25                  0.21     106.0   -1.28                  0.19     28.0   -1.2650000000000001    0.047   0.0     Chadid2017   174.63612463584928   10.561435918418807    NaN       NaN         113833+1033.7   asas     113833+1033.7   1.0    1.0        175   0.477983   0.92     0.263   0.143   0.112   0.004   0.003   0.004   -0.002   2.554   -0.834   0.014    0.026    0.03     8.8411    0.0356    5.455   0.051     11.105    0.003       0.051    0.937   0.951    499.5    175   8       0.879   
  3652665558338018048   DuPont       ST_Vir                 RRab-BL   -0.81                  0.14     67.0    -0.89                  0.13     13.0   -0.8500000000000001    0.047   0.0     Chadid2017   216.91278683566233   -0.9016870196281008   NaN       NaN         142739-0054.1   asas     142739-0054.1   1.0    1.0        231   0.410815   0.841    0.271   0.15    0.097   0.004   0.004   0.004   -0.01    2.587   -0.89    0.014    0.028    0.042    8.8904    0.0387    5.423   0.059     11.154    0.003       0.0982   0.967   0.968    418.4    231   8       0.948   
  3652665558338018048   DuPont       ST_Vir                 RRab-BL   -0.88                  0.15     78.0    -0.92                  0.21     18.0   -0.9                   0.047   0.0     Chadid2017   216.91278683566233   -0.9016870196281008   NaN       NaN         142739-0054.1   asas     142739-0054.1   1.0    1.0        231   0.410815   0.841    0.271   0.15    0.097   0.004   0.004   0.004   -0.01    2.587   -0.89    0.014    0.028    0.042    8.8904    0.0387    5.423   0.059     11.154    0.003       0.0982   0.967   0.968    418.4    231   8       0.948   
  3652665558338018048   DuPont       ST_Vir                 RRab-BL   -0.85                  0.15     100.0   -0.82                  0.19     22.0   -0.835                 0.047   0.0     Chadid2017   216.91278683566233   -0.9016870196281008   NaN       NaN         142739-0054.1   asas     142739-0054.1   1.0    1.0        231   0.410815   0.841    0.271   0.15    0.097   0.004   0.004   0.004   -0.01    2.587   -0.89    0.014    0.028    0.042    8.8904    0.0387    5.423   0.059     11.154    0.003       0.0982   0.967   0.968    418.4    231   8       0.948   
  3652665558338018048   DuPont       ST_Vir                 RRab-BL   -0.91                  0.13     113.0   -0.89                  0.12     20.0   -0.9                   0.047   0.0     Chadid2017   216.91278683566233   -0.9016870196281008   NaN       NaN         142739-0054.1   asas     142739-0054.1   1.0    1.0        231   0.410815   0.841    0.271   0.15    0.097   0.004   0.004   0.004   -0.01    2.587   -0.89    0.014    0.028    0.042    8.8904    0.0387    5.423   0.059     11.154    0.003       0.0982   0.967   0.968    418.4    231   8       0.948   
  3652665558338018048   DuPont       ST_Vir                 RRab-BL   -0.8                   0.16     70.0    -0.79                  0.15     22.0   -0.795                 0.047   0.0     Chadid2017   216.91278683566233   -0.9016870196281008   NaN       NaN         142739-0054.1   asas     142739-0054.1   1.0    1.0        231   0.410815   0.841    0.271   0.15    0.097   0.004   0.004   0.004   -0.01    2.587   -0.89    0.014    0.028    0.042    8.8904    0.0387    5.423   0.059     11.154    0.003       0.0982   0.967   0.968    418.4    231   8       0.948   
  5165689383172441216   SALT         SV_Eri                 RRab      -2.2150001525878906    0.108    45.0    -2.2179999351501465    0.137    18.0   -2.2165000438690186    0.056   0.0     Crestani21   47.96717514940736    -11.354125109955858   NaN       SVEri       NaN             monson   SVEri           0.0    2.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3499611306368945536   UVES         SV_Hya                 RRab-BL   -1.815999984741211     0.097    45.0    -1.815999984741211     0.06     10.0   -1.815999984741211     0.102   0.0     Crestani21   187.62692172930417   -26.047465542847902   NaN       NaN         123030-2602.9   asas     123030-2602.9   1.0    1.0        365   0.478549   0.605    0.211   0.099   0.071   0.003   0.003   0.003   -0.017   2.431   -1.255   0.014    0.031    0.043    8.7487    0.0416    5.079   0.06      9.794     0.002       0.1398   0.98    0.981    410.7    365   7       0.714   
  3499611306368945536   UVES         SV_Hya                 RRab-BL   -1.6970000267028809    0.094    48.0    -1.696000099182129     0.053    13.0   -1.6965000629425049    0.102   0.0     Crestani21   187.62692172930417   -26.047465542847902   NaN       NaN         123030-2602.9   asas     123030-2602.9   1.0    1.0        365   0.478549   0.605    0.211   0.099   0.071   0.003   0.003   0.003   -0.017   2.431   -1.255   0.014    0.031    0.043    8.7487    0.0416    5.079   0.06      9.794     0.002       0.1398   0.98    0.981    410.7    365   7       0.714   
  5022411786734718208   DuPont       SV_Scl                 RRc       -1.95                  0.12     24.0    -1.95                  0.26     14.0   -1.95                  0.116   0.0     Sneden2017   26.248585704442235   -30.059427694563286   NaN       SVScl       014500-3003.6   monson   SVScl           1.0    ""         238   0.377356   0.291    0.151   0.02    0.017   0.001   0.001   0.001   -0.001   3.061   -0.002   0.004    0.036    0.038    9.3451    0.0352    6.283   0.039     11.012    0.0         0.0166   0.955   0.793    406.5    238   5       0.315   
  5022411786734718208   DuPont       SV_Scl                 RRc       -1.98                  0.29     16.0    -1.94                  0.22     11.0   -1.96                  0.116   0.0     Sneden2017   26.248585704442235   -30.059427694563286   NaN       SVScl       014500-3003.6   monson   SVScl           1.0    ""         238   0.377356   0.291    0.151   0.02    0.017   0.001   0.001   0.001   -0.001   3.061   -0.002   0.004    0.036    0.038    9.3451    0.0352    6.283   0.039     11.012    0.0         0.0166   0.955   0.793    406.5    238   5       0.315   
  5022411786734718208   DuPont       SV_Scl                 RRc       -2.09                  0.22     26.0    -2.12                  0.26     17.0   -2.105                 0.116   0.0     Sneden2017   26.248585704442235   -30.059427694563286   NaN       SVScl       014500-3003.6   monson   SVScl           1.0    ""         238   0.377356   0.291    0.151   0.02    0.017   0.001   0.001   0.001   -0.001   3.061   -0.002   0.004    0.036    0.038    9.3451    0.0352    6.283   0.039     11.012    0.0         0.0166   0.955   0.793    406.5    238   5       0.315   
  5022411786734718208   DuPont       SV_Scl                 RRc       -2.01                  0.18     8.0     -1.97                  0.26     5.0    -1.9899999999999998    0.116   0.0     Sneden2017   26.248585704442235   -30.059427694563286   NaN       SVScl       014500-3003.6   monson   SVScl           1.0    ""         238   0.377356   0.291    0.151   0.02    0.017   0.001   0.001   0.001   -0.001   3.061   -0.002   0.004    0.036    0.038    9.3451    0.0352    6.283   0.039     11.012    0.0         0.0166   0.955   0.793    406.5    238   5       0.315   
  5022411786734718208   DuPont       SV_Scl                 RRc       -1.99                  0.18     15.0    -2.0                   0.18     11.0   -1.995                 0.116   0.0     Sneden2017   26.248585704442235   -30.059427694563286   NaN       SVScl       014500-3003.6   monson   SVScl           1.0    ""         238   0.377356   0.291    0.151   0.02    0.017   0.001   0.001   0.001   -0.001   3.061   -0.002   0.004    0.036    0.038    9.3451    0.0352    6.283   0.039     11.012    0.0         0.0166   0.955   0.793    406.5    238   5       0.315   
